Press TAB to move to input areas. Press UP or DOWN ARROW in column A to read through the document.,Energy Consumption and Greenhouse Gas Emissions Reporting - for 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Confirm consecutive 12-mth period (mth-yr to mth-yr),Jan/2015 - Dec/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sector,Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agency Sub-sector,Municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organization Name,City of Toronto,"Please fill in the mandatory fields indicated in red, in addition to submitting data on your energy usage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit,Avg hrs/wk,Annual Flow (Mega Litres),Energy Type and Amount Purchased and Consumed in Natural Units,,,,,,,,,,,,,,,,,,,,,,Total (calculated in webform),,,,
,,,,,,,,,Electricity,,Natural Gas,,Fuel Oil 1 & 2,,Fuel Oil 4 & 6,,Propane,,Coal,,Wood,,District Heating,,,,District Cooling,,,,"GHG Emissions
(Kg)","Energy Intensity
(ekWh/sqft)","Energy Intensity
(ekWh/Mega Litre)",Building / Operation Identifier,Comments
,,,,,,,,,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Renewable?,"If Yes, enter Emission Factor",Quantity,Unit,Renewable?,"If Yes, enter Emission Factor",,,,,
Ingram Works Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",86 Ingram Dr,Toronto,M6M 2L6,23907,Square feet,70,0,388310.4154,kWh,47657.59355,Cubic meter,,,,,,,,,,,,,,,,,,,"107,159",37.3,,INGRY,Storage Facilities
Islington Senior Centre,Indoor recreational facilities,4968 Dundas St W,Toronto,M9A 1B7,9967,Square feet,100,0,99861.42344,kWh,11728.78899,Cubic meter,,,,,,,,,,,,,,,,,,,"26,561",22.4,,ISLIC,Indoor Recreational Facilities
Jonathan Ashbridge Park,Other,1515 Queen St E,Toronto,M4L 2Y5,0,Square feet,100,0,9089.299074,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,400,,,JAP,Outdoor Recreational Facilities
Joseph Bannon Park,Other,65 Mary Chapman Blvd,Toronto,M9C 2Y2,0,Square feet,100,0,79095.20234,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,480",,,JBP,Outdoor Recreational Facilities
Jane & Dundas,Public libraries,620 Jane St,Toronto,M6S 4A6,11603,Square feet,70,0,134298.1043,kWh,12978.85054,Cubic meter,,,,,,,,,,,,,,,,,,,"30,439",23.4,,JD,Public Libraries
Jenner Jean-Marie C.C.,Community centres,48 Thorncliffe Park Dr,Toronto,M4K 1V5,13207,Square feet,100,0,138662.8941,kWh,32436.78909,Cubic meter,,,,,,,,,,,,,,,,,,,"67,407",36.4,,JENNC,Community Centres
James Gardens,Other,61a Edgehill Rd,Toronto,M9A 4N1,2411,Square feet,100,0,60155.79659,kWh,4937.260573,Cubic meter,,,,,,,,,,,,,,,,,,,"11,978",46.6,,JGC,Outdoor Recreational Facilities
Jack Goodlad Park,Other,929 Kennedy Rd,Toronto,M1K 2E8,2271,Square feet,100,0,75747.75452,kWh,3383.457143,Cubic meter,,,,,,,,,,,,,,,,,,,"9,728",49.1,,JGLP,Outdoor Recreational Facilities
Jimmie Simpson R.C,Indoor recreational facilities,870 Queen St E,Toronto,M4M 3G9,43906,Square feet,100,0,1124408.08,kWh,164825.5106,Cubic meter,,,,,,,,,,,,,,,,,,,"360,994",65.2,,JIMMC,Indoor Recreational Facilities
John Innes Community Recreation Centre,Indoor swimming pools,150 Sherbourne St,Toronto,M5A 2R6,28055,Square feet,100,0,177930.0563,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"7,829",6.3,,JIP,Indoor Swimming Pool
Jesse Ketchum Childcare Centre,Other,7 Berryman St,Toronto,M5R 1M7,11550,Square feet,100,0,33690.70933,kWh,27951.17918,Cubic meter,,,,,,,,,,,,,,,,,,,"54,310",28.5,,JKCC,Child Care Facilities
Jones,Public libraries,118 Jones Ave.,Toronto,M4M 2Z9,3638,Square feet,70,0,51283.8241,kWh,12149.04394,Cubic meter,,,,,,,,,,,,,,,,,,,"25,218",49.4,,JO,Public Libraries
John Tabor Park,Other,240 John Tabor Trail,Toronto,M1B 2R6,0,Square feet,100,0,0,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,215,,,JOHN,Outdoor Recreational Facilities
John Booth Arena & R.C,Indoor recreational facilities,230 Gosford Blvd,Toronto,M3N 2H1,27007,Square feet,100,0,462872.4656,kWh,46071.27205,Cubic meter,,,,,,,,,,,,,,,,,,,"107,441",35.1,,JOHNA,Indoor Recreational Facilities
John Innes C.C,Community centres,150 Sherbourne St,Toronto,M5A 2R6,24176,Square feet,100,0,456333.2826,kWh,69887.3866,Cubic meter,,,,,,,,,,,,,,,,,,,"152,166",49.4,,JOHNC,Community Centres
Joseph J. Piccininni R.C,Indoor recreational facilities,1369 St Clair Ave W,Toronto,M6E 1C5,70030,Square feet,100,0,1173688.704,kWh,165253.58,Cubic meter,,,,,,,,,,,,,,,,,,,"363,972",41.7,,JOSEC,Indoor Recreational Facilities
Jane Sheppard,Public libraries,1906 Sheppard Ave W,Toronto,M3L 1Y7,6997,Square feet,70,0,152825.0009,kWh,8017.979221,Cubic meter,,,,,,,,,,,,,,,,,,,"21,878",33.9,,JS,Public Libraries
John Street Pumping Station,Facilities related to the pumping of water,28 John St,Toronto,M5V 3J2,112773,Square feet,168,91906,31677732.95,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,393,820",280.9,344.7,JSPS,Water Pumping Facilities
Joseph Sheard Parkette,Other,17 Granby St,Toronto,M5B 2J5,0,Square feet,100,0,908.928258,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,40,,,JSSP,Outdoor Recreational Facilities
June Callwood Park,Other,636 Fleet St,Toronto,M5V 4A2,0,Square feet,100,0,8240.878601,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,363,,,JUNECP,Outdoor Recreational Facilities
Joel Weeks Park - Storage Bldg,"Storage facilities where equipment or vehicles are maintained, repaired or stored",10 Thompson St,Toronto,M4M 1L8,183,Square feet,70,0,19074.37739,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,839,104.2,,JWPSB,Storage Facilities
Kipling Acres,Long-term care,2233 Kipling Ave,Toronto,M9W 4L3,184590,Square feet,168,0,2836954.041,kWh,306370.0645,Cubic meter,,,,,,,,,,,,,,,,,,,"703,865",32.9,,KA,Long Term Care Homes
Kennedy Eglinton,Public libraries,2380 Eglinton Ave E,Toronto,M1K 2P3,7653,Square feet,70,0,120482.4492,kWh,485.926051,Cubic meter,,,,,,,,,,,,,,,,,,,"6,220",16.4,,KE,Public Libraries
Keele C.C,Community centres,181 Glenlake Ave,Toronto,M6P 4B6,10000,Square feet,100,0,10579.20301,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,465,1.1,,KEELC,Community Centres
Kenaston Gardens,Other,12 Kenaston Gardens,North York,M2K 1G8,0,Square feet,100,0,5330.853847,kWh,0,Cubic meter,,,,,,,,,,,,,,,  ,0,  ,  ,235,,,KENGDNS,Outdoor Recreational Facilities
Kew Gardens Outdoor Rink,Other,28-56 Lee Av,Toronto,M4E 2N9,797,Square feet,100,0,298411.1173,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"13,130",374.4,,KGODR,Outdoor Recreational Facilities
Kew Gardens Park,Other,70 Kew Beach Av,Toronto,M4L 3R3,18406,Square feet,100,0,323184.4266,kWh,8125.031667,Cubic meter,,,,,,,,,,,,,,,,,,,"29,576",22.2,,KGP,Outdoor Recreational Facilities
Kipling Maintenance Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",441 Kipling Ave,Toronto,M8Z 5E7,27373,Square feet,70,0,176523.5433,kWh,47665.08824,Cubic meter,,,,,,,,,,,,,,,,,,,"97,854",24.8,,KIPMY,Storage Facilities
Keelesdale Park,Other,2801 Eglinton Ave W,Toronto,M6M 5B4,0,Square feet,100,0,203564.2416,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"8,957",,,KLDP,Outdoor Recreational Facilities
Knob Hill Park-ODP,Other,25 Seminole Ave,Toronto,M1J 1M8,3255,Square feet,100,0,18545.36621,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,816,5.7,,KNOB,Outdoor Recreational Facilities
Kennedy Pumping Station,Facilities related to the pumping of water,148 Purcell Square,Toronto,M1V 3C3,5360,Square feet,168,39641.464,5155258.32,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"226,831",961.8,130.0,KNPS,Water Pumping Facilities
Keele Pumping Station,Facilities related to the pumping of water,4995 Keele St,Toronto,M3J 2N8,2745,Square feet,168,29508.255,6146033.95,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"270,425","2,239.0",208.3,KPS,Water Pumping Facilities
Toronto Sculpture Garden,Other,115 King St E,Toronto,M5C 1G6,8773,Square feet,100,0,22315.06084,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,982,2.5,,KS115,Outdoor Recreational Facilities
Former Hydro Building,"Administrative offices and related facilities, including municipal council chambers",1652 Keele St,Toronto,M6M 3W3,22497,Square feet,70,0,558476.508,kWh,3926.832594,Cubic meter,,,,,,,,,,,,,,,,,,,"31,995",26.7,,KS1652,Administrative Offices
King St Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1116 King St W,Toronto,M6K 1E9,83485,Square feet,70,0,454731.407,kWh,200053.4123,Cubic meter,,,,,,,,,,,,,,,,,,,"398,109",30.7,,KSG,Storage Facilities
Keele Valley Landfill,Other,200 McNaughton Rd,Vaughan,L6A 4E2,10764,Square feet,70,0,546426.0217,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"24,043",50.8,,KVL,Landfill Operations
Kiwanis Pool Change Rooms,Other,375 Cedarvale Avenue,Toronto,M4C 4K7,2939,Square feet,100,0,165158.3874,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"7,267",56.2,,KWCR,Outdoor Recreational Facilities
Kirkwood Park T.C,Other,25 Kirkwood Rd,Toronto,M2L 2X7,0,Square feet,100,0,13925.36257,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,613,,,KWPT,Outdoor Recreational Facilities
Kipling Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",435 Kipling Ave,Toronto,M8Z 5E7,11001,Square feet,70,0,388462.4701,kWh,48383.46959,Cubic meter,,,,,,,,,,,,,,,,,,,"108,537",81.7,,KY,Storage Facilities
NE District Office / Station #20,Ambulance stations and associated offices and facilities,2430 Lawrence Ave E,Toronto,M1P 2R5,15887,Square feet,168,0,253198.2469,kWh,32564,Cubic meter,,,,,,,,,,,,,,,,,,,"72,687",37.6,,24LAW,Ambulance Stations
L'Amoreux Fieldhouse,Other,3061 Birchmount,Toronto,M1W 3W3,0,Square feet,100,0,16738.90556,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,737,,,LAFH,Outdoor Recreational Facilities
Lakeshore Community Ctr,Community centres,2445 Lakeshore Blvd W,Toronto,M8V 3B5,5952,Square feet,100,0,97737.05108,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"4,300",16.4,,LAKEC,Community Centres
Lambton Park Arena,Indoor sports arenas,4100 Dundas St W,Toronto,M6S 2T7,24854,Square feet,100,0,506956.0103,kWh,39720.90292,Cubic meter,,,,,,,,,,,,,,,,,,,"97,379",37.3,,LAMBA,Indoor Sports Arena
L'Amoreaux C.C,Indoor recreational facilities,2000 McNicoll Ave,Toronto,M1V 5E9,25995,Square feet,100,0,400008.4702,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"17,600",15.4,,LAMOC,Indoor Recreational Facilities
Lamp Senior Centre,Community centres,185 Fifth St,Toronto,M8V 2Z5,26318,Square feet,100,0,475066.5368,kWh,39474.39021,Cubic meter,,,,,,,,,,,,,,,,,,,"95,510",33.9,,LAMPC,Community Centres
L'Amoreaux Park Yard,Indoor recreational facilities,3079 Birchmount Rd,Toronto,M1W 2S4,1690,Square feet,100,0,56547.88151,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,488",33.5,,LAMSP,Indoor Recreational Facilities
La Rose Park,Other,65 La Rose Ave,Toronto,M9P 1B1,0,Square feet,100,0,2049.02889,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,90,,,LAROSE,Outdoor Recreational Facilities
L'Amoreaux Sports Centre,Indoor recreational facilities,100 Silver Springs Blvd,Toronto,M1W 1W1,24779,Square feet,100,0,0,0,3833.462316,Cubic meter,,,,,,,,,,,,,,,,,,,"7,245",1.6,,LASC,Indoor Recreational Facilities
L'Amoreaux Tennis Club,Indoor recreational facilities,200 Silver Springs Blvd,Toronto,M1V 1M7,31474,Square feet,100,0,1224954.781,kWh,141594.1276,Cubic meter,,,,,,,,,,,,,,,,,,,"321,511",86.4,,LATC,Indoor Recreational Facilities
Lawren Harris Square,Other,150 Bayview Avenue,Toronto,M5A 1H7,0,Square feet,100,0,15584.59468,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,686,,,LAWHAR,Outdoor Recreational Facilities
Lawrence Heights C.C.,Community centres,9 Replin Rd,Toronto,M6A 2M8,22152,Square feet,100,0,222589.1234,kWh,33660.084,Cubic meter,,,,,,,,,,,,,,,,,,,"73,411",26.1,,LAWRC,Community Centres
Long Branch,Public libraries,3500 Lakeshore Blvd W,Toronto,M8W 1N6,6415,Square feet,70,0,69540.71408,kWh,9365.82353,Cubic meter,,,,,,,,,,,,,,,,,,,"20,761",26.3,,LB,Public Libraries
Leuty Beach,Police stations and associated offices and facilities,0 Leuty Ave,Toronto,M4E 2R2,1000,Square feet,168,0,9854.870677,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,434,9.9,,LBLS,Police Stations
Lambton Kingsway Pool/Rink,Other,37 Marquis Ave,Toronto,M8X 1V3,1076,Square feet,100,0,206480.6701,kWh,10874,Cubic meter,,,,,,,,,,,,,,,,,,,"29,637",298.6,,LBP,Outdoor Recreational Facilities
Long Branch Sewage Pumping Station,Facilities related to the pumping of sewage,426 Lake Promenade,Toronto,M8W 3P2,3068,Square feet,168,2527.067473,248956.7186,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"10,954",81.1,98.5,LBPS,Sewage Pumping Facilities
Leaside,Public libraries,165 McRae Dr.,Toronto,M4G 1S8,11991,Square feet,70,0,222481.0435,kWh,24463.17427,Cubic meter,,,,,,,,,,,,,,,,,,,"56,025",40.1,,LEA,Public Libraries
Leaside Gardens Curling Club,Indoor recreational facilities,1073A Millwood Ave,Toronto,M4G 1X6,27814,Square feet,100,0,361975.66,kWh,44143.06371,Cubic meter,,,,,,,,,,,,,,,,,,,"99,357",29.8,,LEACH,Indoor Recreational Facilities
Leaside Gardens,Indoor sports arenas,1073 Millwood Avenue,Toronto,M4G 1X6,25586,Square feet,100,0,2286885.331,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"100,623",89.4,,LEASA,Indoor Sports Arena
Ledbury Community Center,Community centres,160 Ledbury St.,Toronto,M5M 4L9,5780,Square feet,100,0,187208.4382,kWh,25525.10114,Cubic meter,,,,,,,,,,,,,,,,,,,"56,480",79.0,,LEDBR,Community Centres
Lake Front Boat Hse,Other,390 Lake Front Boat/Hse,Toronto,M4E 1A7,0,Square feet,100,0,14878.00822,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,655,,,LFBH,Outdoor Recreational Facilities
Langford Parkette,Other,11 Woodycrest Ave,Toronto,M4J 3A5,0,Square feet,100,0,908.912052,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,40,,,LFP,Outdoor Recreational Facilities
Leslie Grove Park,Community centres,1158 Queen St E,Toronto,M1P 4N7,1389,Square feet,100,0,8551.79086,kWh,3780.402522,Cubic meter,,,,,,,,,,,,,,,,,,,"7,521",34.9,,LGP,Community Centres
Lisgar Park,Other,90 LISGAR ST,Toronto,M6J 3G4,0,Square feet,100,0,8017.736027,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,353,,,LISPK,Outdoor Recreational Facilities
Lithuania Park,Other,155 Oakmount Rd,Toronto,M1P 4N7,1582,Square feet,100,0,6984.387195,kWh,1161,Cubic meter,,,,,,,,,,,,,,,,,,,"2,502",12.2,,LITP,Outdoor Recreational Facilities
Livingston Rd Sewage Pumping Station,Facilities related to the pumping of sewage,42 Livingston Rd,Toronto,M1E 1K7,0,Square feet,168,281.552339,167651.937,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"7,377",,595.5,LIVING,Sewage Pumping Facilities
Lakeshore Lodge,Long-term care,3197 Lakeshore Blvd,Toronto,M8V 4B7,88964,Square feet,168,0,1565978.84,kWh,194666.2053,Cubic meter,,,,,,,,,,,,,,,,,,,"436,822",40.7,,LL,Long Term Care Homes
Lillian Park,Other,228 Otonabee Ave,Toronto,M2M 2S9,0,Square feet,100,0,3060.988644,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,135,,,LLP,Outdoor Recreational Facilities
Asquith Green Social Housing,Social housing,21 Park Rd,Toronto,M4W 2N1,6329,Square feet,168,0,136549.2641,kWh,7040.515541,Cubic meter,,,,,,,,,,,,,,,,,,,"19,315",33.3,,LLTC,Shelters & Housing
Riverside Sewage Pumping Station,Facilities related to the pumping of sewage,20 Riverside Cr,Toronto,M6S 1B6,0,Square feet,168,12.24025966,2120.769512,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,93,,173.3,LMMP,Sewage Pumping Facilities
Little Norway Park,Other,659 Queens Quay W,Toronto,M5V 3G3,2540,Square feet,100,0,95295.25718,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"4,193",37.5,,LNWP,Outdoor Recreational Facilities
Locke,Public libraries,3083 Yonge St.,Toronto,M4N 2K7,11647,Square feet,70,0,186400.9055,kWh,62902.53457,Cubic meter,,,,,,,,,,,,,,,,,,,"127,087",73.0,,LO,Public Libraries
Logan Ave Parkette,Other,922 Logan Ave,Toronto,M4K 3E4,0,Square feet,100,0,908.931921,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,40,,,LOGANPK,Outdoor Recreational Facilities
Long Branch Arena,Indoor sports arenas,75 Arcadian Crcl,Toronto,M8W 2Z5,25629,Square feet,100,0,586057.9476,kWh,43222.48727,Cubic meter,,,,,,,,,,,,,,,,,,,"107,477",40.7,,LONGA,Indoor Sports Arena
Laura Park - Lights,Other,12 Laura Rd,Toronto,M3N 1Z6,0,Square feet,100,0,7278.56178,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,320,,,LPL,Outdoor Recreational Facilities
Lytton Park Bowling Club,Other,200 Lytton Blvd,Toronto,M4R 1L4,3229,Square feet,100,0,2316.019247,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,102,0.7,,LPLB,Outdoor Recreational Facilities
Lawrence Pumping Station,Facilities related to the pumping of water,1150 Lawrence Ave.W.,Toronto,M6L 1A3,15629,Square feet,168,24693.94,4884244.78,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"214,907",312.5,197.8,LPS,Water Pumping Facilities
Lillian H Smith,Public libraries,239 College St.,Toronto,M5T 1R4,38933,Square feet,70,0,1005441.87,kWh,111890.7186,Cubic meter,,,,,,,,,,,,,,,,,,,"255,713",56.2,,LS,Public Libraries
Lakeshore Assembly Hall,Cultural facilities,1 Colonel Samuel Smith Park Dr,Toronto,M8V 4B6,14596,Square feet,100,0,292628.5129,kWh,42750.44606,Cubic meter,,,,,,,,,,,,,,,,,,,"93,674",51.0,,LSAH,Cultural Facilities
Palaise Royale,Cultural facilities,1601 Lake Shore Blvd W,Toronto,M6K 3C1,28503,Square feet,100,0,403153.26,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"17,739",14.1,,LSB1601,Cultural Facilities
Leaside Lawn Bowling Club,Other,645 Eglinton Ave E,Toronto,M4G 2K3,2207,Square feet,100,0,9921.389844,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,437,4.5,,LSLB,Outdoor Recreational Facilities
Leaside Park Pool,Other,5 Leaside Park Dr,Toronto,M4H 1R1,5662,Square feet,100,0,63165.02895,kWh,20226.78932,Cubic meter,,,,,,,,,,,,,,,,,,,"41,008",48.9,,LSPP,Outdoor Recreational Facilities
Wadsworth Park,Other,150 Laughton Ave,Toronto,M6N 2X1,0,Square feet,100,0,2698.8136,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,119,,,LTPG,Outdoor Recreational Facilities
Lanyard Park - Flood Lights,Other,142 Lanyard Rd,Toronto,M9C 2Y2,0,Square feet,100,0,0,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,976,,,LYFL,Outdoor Recreational Facilities
Lytton Park,Other,225 Lytton Bv Pole 48,Toronto,M4R 1L4,4306,Square feet,100,0,17623.82594,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,775,4.1,,LYTP,Outdoor Recreational Facilities
Main Street,Public libraries,137 Main St.,Toronto,M4E 1Z5,8665,Square feet,70,0,83248.09706,kWh,10264.17647,Cubic meter,,,,,,,,,,,,,,,,,,,"23,062",22.1,,MA,Public Libraries
Malta Park,Other,3187 Dundas St W,Toronto,M6P 2A2,0,Square feet,100,0,454.430042,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,20,,,MALP,Outdoor Recreational Facilities
Malvern R.C,Indoor recreational facilities,30 Sewells Rd,Toronto,M1B 3G5,106466,Square feet,100,0,2525468.29,kWh,188826,Cubic meter,,,,,,,,,,,,,,,,,,,"468,002",42.4,,MALVC,Indoor Recreational Facilities
Maple Leaf A.I.R,Other,320 Culford Rd,Toronto,M6L 2V7,2303,Square feet,100,0,82529.28024,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,631",35.8,,MAPLR,Outdoor Recreational Facilities
Markdale Rec & Daycare,Indoor recreational facilities,41 Markdale Ave,Toronto,M6C 1T3,1829,Square feet,100,0,11732.9285,kWh,3716.115865,Cubic meter,,,,,,,,,,,,,,,,,,,"7,540",27.9,,MARKDA,Indoor Recreational Facilities
Martingrove Rink (outdoor),Other,400 Martin Grove Rd,Toronto,M9B 4L9,4435,Square feet,100,0,191433.3253,kWh,13035.8841,Cubic meter,,,,,,,,,,,,,,,,,,,"33,061",74.2,,MARTR,Outdoor Recreational Facilities
Maryvale Park,Other,1325 Pharmacy Ave,Toronto,M1R 2J1,5100,Square feet,100,0,32659.98035,kWh,11142.9129,Cubic meter,,,,,,,,,,,,,,,,,,,"22,497",29.5,,MARY,Outdoor Recreational Facilities
Maria A Shchuka,Public libraries,1745 Eglinton Ave W,Toronto,M6E 2H4,25475,Square feet,70,0,255261.0351,kWh,25209.22384,Cubic meter,,,,,,,,,,,,,,,,,,,"58,877",20.5,,MAS,Public Libraries
Masaryk-Cowan C.R.C,Community centres,220 Cowan Av,Toronto,M6K 2N6,32270,Square feet,100,0,433302.7606,kWh,34156.83614,Cubic meter,,,,,,,,,,,,,,,,,,,"83,622",24.6,,MASAC,Community Centres
Matty Eckler R.C,Indoor recreational facilities,953 Gerrard St E,Toronto,M4M 1Z4,47383,Square feet,100,0,593377.04,kWh,145442.0478,Cubic meter,,,,,,,,,,,,,,,,,,,"300,994",44.9,,MATTC,Indoor Recreational Facilities
Malvern Childcare Centre,Other,1321 Neilson Rd,Toronto,M1B 3C2,6501,Square feet,100,0,151347.9986,kWh,6758,Cubic meter,,,,,,,,,,,,,,,,,,,"19,432",34.3,,MCC,Child Care Facilities
McCormick Arena,Indoor sports arenas,179 Brock Ave,Toronto,M6K 1P6,37082,Square feet,100,0,1093777.78,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"48,126",29.5,,MCCOA,Indoor Sports Arena
McCormick R.C,Indoor recreational facilities,66 Sheridan Ave,Toronto,M6K 2G9,43099,Square feet,100,0,1274443.55,kWh,141446.9434,Cubic meter,,,,,,,,,,,,,,,,,,,"323,410",64.2,,MCCOC,Indoor Recreational Facilities
McDairmid Woods,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1904 Brimley Rd,Scarborough,M1S 2A9,301,Square feet,70,0,48416.67452,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,130",160.9,,MCDW,Storage Facilities
McGregor Park C.C,Community centres,2231 Lawrence Ave E,Toronto,M1P 2P5,45262,Square feet,100,0,848538.5782,kWh,51286.91675,Cubic meter,,,,,,,,,,,,,,,,,,,"134,268",30.7,,MCGRC,Community Centres
McNicoll Park,Other,215 McNicoll Ave,North York,M2H 2C9,0,Square feet,100,0,9616.661714,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,423,,,MCNICOLLP,Outdoor Recreational Facilities
Marie Curtis Park,Other,2 Forty-Second St,Toronto,M8W 3P2,3014,Square feet,100,0,50835.38469,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,237",16.9,,MCP,Outdoor Recreational Facilities
McCleary Park,Other,755 Lake Shore Blvd E,Toronto,M4M 1A9,603,Square feet,100,0,29149.50812,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,283",48.3,,MCPW,Outdoor Recreational Facilities
Mount Dennis,Public libraries,1123 Weston Rd,Toronto,M6N 3S3,11345,Square feet,70,0,131505.8688,kWh,8636.149107,Cubic meter,,,,,,,,,,,,,,,,,,,"22,109",19.6,,MD,Public Libraries
Metro 27 Lighting,Street lighting,Streetlighting,Toronto,M5V 3C6,0,Square feet,168,0,346301.4503,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"15,237",,,METRO27,Streetlighting
Moatfield Farm Park,Other,351 Lesmill Rd,Toronto,M3B 2T5,0,Square feet,100,0,25910.96843,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,140",,,MFFP,Outdoor Recreational Facilities
Mainland Ferry Terminal,Other,9 Queens Quay W.,Toronto,M5J 2H3,6135,Square feet,100,0,762434.108,kWh,7765.497148,Cubic meter,,,,,,,,,,,,,,,,,,,"48,224",137.6,,MFT,Outdoor Recreational Facilities
Martin Grove House / Bungalow,Other,410 Martin Grove Rd,Toronto,M9B 4L9,4790,Square feet,100,0,9646.212856,kWh,1478.727345,Cubic meter,,,,,,,,,,,,,,,,,,,"3,219",5.3,,MGHS,Outdoor Recreational Facilities
MacGregor Park,Other,346 Lansdowne Ave,Toronto,M6H 3Y2,0,Square feet,100,0,46749.04064,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,057",,,MGP,Outdoor Recreational Facilities
Metro Hall,"Administrative offices and related facilities, including municipal council chambers",55 John St,Toronto,M5V3C6,787186,Square feet,70,0,9069607.96,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,572,820",26.8,,MH,Administrative Offices
Metro Hall Square,Other,55 John St,Toronto,M5V 3C6,0,Square feet,100,0,116606,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"5,131",,,MHSUB,Outdoor Recreational Facilities
Mimico,Public libraries,47 Station Rd,Toronto,M6E 2H4,17470,Square feet,70,0,81851.04327,kWh,24274.06212,Cubic meter,,,,,,,,,,,,,,,,,,,"49,479",19.4,,MI,Public Libraries
Don Montgomery,Community centres,2467 Eglinton Ave E,Toronto,M1K 2R1,89125,Square feet,100,0,1856620.73,kWh,143128.9827,Cubic meter,,,,,,,,,,,,,,,,,,,"352,205",37.8,,MIDSC,Community Centres
Milliken Concession,Other,4235 McCowan Rd,Toronto,M1V 4P1,4004,Square feet,100,0,161702.3307,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"7,115",40.4,,MILC,Outdoor Recreational Facilities
